,startday,speed,maxrate,efficacy
1173,50.0390625,914421.875,48.10546875,0.9428515625
1174,50.0390625,914421.875,51.97265625,0.8518359375
1175,50.0390625,326140.625,48.10546875,0.8518359375
1176,16.0234375,914421.875,48.10546875,0.8518359375
1177,16.0234375,326140.625,51.97265625,0.8518359375
1178,16.0234375,326140.625,48.10546875,0.9428515625
1179,16.0234375,326140.625,48.10546875,0.8518359375
1180,22.0390625,314421.875,61.97265625,0.6428515625
1181,44.0234375,314421.875,61.97265625,0.6428515625
1182,22.0390625,526140.625,61.97265625,0.6428515625
1183,22.0390625,314421.875,78.10546875,0.6428515625
1184,22.0390625,314421.875,61.97265625,0.9518359375
1185,22.0390625,526140.625,78.10546875,0.9518359375
1186,44.0234375,314421.875,78.10546875,0.9518359375
1187,44.0234375,526140.625,61.97265625,0.9518359375
1188,44.0234375,526140.625,78.10546875,0.6428515625
1189,44.0234375,526140.625,78.10546875,0.9518359375
1190,-33.9609375,714421.875,41.97265625,0.8428515624999999
1191,-11.9765625,714421.875,41.97265625,0.8428515624999999
1192,-33.9609375,926140.625,41.97265625,0.8428515624999999
1193,-33.9609375,714421.875,58.10546875,0.8428515624999999
1194,-33.9609375,714421.875,41.97265625,0.7518359375
1195,-33.9609375,926140.625,58.10546875,0.7518359375
1196,-11.9765625,714421.875,58.10546875,0.7518359375
1197,-11.9765625,926140.625,41.97265625,0.7518359375
1198,-11.9765625,926140.625,58.10546875,0.8428515624999999
1199,-11.9765625,926140.625,58.10546875,0.7518359375
1200,-40.9609375,564421.875,64.47265625,0.9678515624999999
1201,37.0234375,564421.875,64.47265625,0.9678515624999999
1202,-40.9609375,976140.625,64.47265625,0.9678515624999999
1203,-40.9609375,564421.875,65.60546875,0.9678515624999999
1204,-40.9609375,564421.875,64.47265625,0.6268359375
1205,-40.9609375,976140.625,65.60546875,0.6268359375
1206,37.0234375,564421.875,65.60546875,0.6268359375
1207,37.0234375,976140.625,64.47265625,0.6268359375
1208,37.0234375,976140.625,65.60546875,0.9678515624999999
1209,37.0234375,976140.625,65.60546875,0.6268359375
1210,15.0390625,964421.875,44.47265625,0.7678515625
1211,-18.9765625,964421.875,44.47265625,0.7678515625
1212,15.0390625,576140.625,44.47265625,0.7678515625
1213,15.0390625,964421.875,45.60546875,0.7678515625
1214,15.0390625,964421.875,44.47265625,0.8268359375
1215,15.0390625,576140.625,45.60546875,0.8268359375
1216,-18.9765625,964421.875,45.60546875,0.8268359375
1217,-18.9765625,576140.625,44.47265625,0.8268359375
1218,-18.9765625,576140.625,45.60546875,0.7678515625
1219,-18.9765625,576140.625,45.60546875,0.8268359375
1220,43.0390625,364421.875,74.47265625,0.8678515625
1221,-46.9765625,364421.875,74.47265625,0.8678515625
1222,43.0390625,376140.625,74.47265625,0.8678515625
1223,43.0390625,364421.875,75.60546875,0.8678515625
1224,43.0390625,364421.875,74.47265625,0.9268359374999999
1225,43.0390625,376140.625,75.60546875,0.9268359374999999
1226,-46.9765625,364421.875,75.60546875,0.9268359374999999
1227,-46.9765625,376140.625,74.47265625,0.9268359374999999
1228,-46.9765625,376140.625,75.60546875,0.8678515625
1229,-46.9765625,376140.625,75.60546875,0.9268359374999999
1230,-12.9609375,764421.875,54.47265625,0.6678515625
1231,9.0234375,764421.875,54.47265625,0.6678515625
1232,-12.9609375,776140.625,54.47265625,0.6678515625
1233,-12.9609375,764421.875,55.60546875,0.6678515625
1234,-12.9609375,764421.875,54.47265625,0.7268359375
1235,-12.9609375,776140.625,55.60546875,0.7268359375
1236,9.0234375,764421.875,55.60546875,0.7268359375
1237,9.0234375,776140.625,54.47265625,0.7268359375
1238,9.0234375,776140.625,55.60546875,0.6678515625
1239,9.0234375,776140.625,55.60546875,0.7268359375
1240,-26.9609375,264421.875,49.47265625,0.6178515625
1241,23.0234375,264421.875,49.47265625,0.6178515625
1242,-26.9609375,876140.625,49.47265625,0.6178515625
1243,-26.9609375,264421.875,70.60546875,0.6178515625
1244,-26.9609375,264421.875,49.47265625,0.8768359375
1245,-26.9609375,876140.625,70.60546875,0.8768359375
1246,23.0234375,264421.875,70.60546875,0.8768359375
1247,23.0234375,876140.625,49.47265625,0.8768359375
1248,23.0234375,876140.625,70.60546875,0.6178515625
1249,23.0234375,876140.625,70.60546875,0.8768359375
1250,29.0390625,664421.875,69.47265625,0.8178515625
1251,-32.9765625,664421.875,69.47265625,0.8178515625
1252,29.0390625,476140.625,69.47265625,0.8178515625
1253,29.0390625,664421.875,50.60546875,0.8178515625
1254,29.0390625,664421.875,69.47265625,0.6768359374999999
1255,29.0390625,476140.625,50.60546875,0.6768359374999999
1256,-32.9765625,664421.875,50.60546875,0.6768359374999999
1257,-32.9765625,476140.625,69.47265625,0.6768359374999999
1258,-32.9765625,476140.625,50.60546875,0.8178515625
1259,-32.9765625,476140.625,50.60546875,0.6768359374999999
1260,1.0390625,464421.875,59.47265625,0.7178515624999999
1261,-4.9765625,464421.875,59.47265625,0.7178515624999999
1262,1.0390625,276140.625,59.47265625,0.7178515624999999
1263,1.0390625,464421.875,60.60546875,0.7178515624999999
1264,1.0390625,464421.875,59.47265625,0.5768359375
1265,1.0390625,276140.625,60.60546875,0.5768359375
1266,-4.9765625,464421.875,60.60546875,0.5768359375
1267,-4.9765625,276140.625,59.47265625,0.5768359375
1268,-4.9765625,276140.625,60.60546875,0.7178515624999999
1269,-4.9765625,276140.625,60.60546875,0.5768359375
1270,-54.9609375,864421.875,79.47265625,0.9178515625
1271,51.0234375,864421.875,79.47265625,0.9178515625
1272,-54.9609375,676140.625,79.47265625,0.9178515625
1273,-54.9609375,864421.875,40.60546875,0.9178515625
1274,-54.9609375,864421.875,79.47265625,0.7768359375
1275,-54.9609375,676140.625,40.60546875,0.7768359375
1276,51.0234375,864421.875,40.60546875,0.7768359375
1277,51.0234375,676140.625,79.47265625,0.7768359375
1278,51.0234375,676140.625,40.60546875,0.9178515625
1279,51.0234375,676140.625,40.60546875,0.7768359375
1280,-54.5234375,398796.875,49.00390625,0.6912890625
1281,-9.7890625,398796.875,49.00390625,0.6912890625
1282,-54.5234375,598015.625,49.00390625,0.6912890625
1283,-54.5234375,398796.875,75.13671875,0.6912890625
1284,-54.5234375,398796.875,49.00390625,0.8346484375
1285,-54.5234375,598015.625,75.13671875,0.8346484375
1286,-9.7890625,398796.875,75.13671875,0.8346484375
1287,-9.7890625,598015.625,49.00390625,0.8346484375
1288,-9.7890625,598015.625,75.13671875,0.6912890625
1289,-9.7890625,598015.625,75.13671875,0.8346484375
1290,1.4765625,798796.875,69.00390625,0.8912890625
1291,46.2109375,798796.875,69.00390625,0.8912890625
1292,1.4765625,998015.625,69.00390625,0.8912890625
1293,1.4765625,798796.875,55.13671875,0.8912890625
1294,1.4765625,798796.875,69.00390625,0.6346484375
1295,1.4765625,998015.625,55.13671875,0.6346484375
1296,46.2109375,798796.875,55.13671875,0.6346484375
1297,46.2109375,998015.625,69.00390625,0.6346484375
1298,46.2109375,998015.625,55.13671875,0.8912890625
1299,46.2109375,998015.625,55.13671875,0.6346484375
1300,29.4765625,598796.875,59.00390625,0.5912890624999999
1301,18.2109375,598796.875,59.00390625,0.5912890624999999
1302,29.4765625,798015.625,59.00390625,0.5912890624999999
1303,29.4765625,598796.875,65.13671875,0.5912890624999999
1304,29.4765625,598796.875,59.00390625,0.7346484375
1305,29.4765625,798015.625,65.13671875,0.7346484375
1306,18.2109375,598796.875,65.13671875,0.7346484375
1307,18.2109375,798015.625,59.00390625,0.7346484375
1308,18.2109375,798015.625,65.13671875,0.5912890624999999
1309,18.2109375,798015.625,65.13671875,0.7346484375
1310,-26.5234375,998796.875,79.00390625,0.7912890625
1311,-37.7890625,998796.875,79.00390625,0.7912890625
1312,-26.5234375,398015.625,79.00390625,0.7912890625
1313,-26.5234375,998796.875,45.13671875,0.7912890625
1314,-26.5234375,998796.875,79.00390625,0.9346484374999999
1315,-26.5234375,398015.625,45.13671875,0.9346484374999999
1316,-37.7890625,998796.875,45.13671875,0.9346484374999999
1317,-37.7890625,398015.625,79.00390625,0.9346484374999999
1318,-37.7890625,398015.625,45.13671875,0.7912890625
1319,-37.7890625,398015.625,45.13671875,0.9346484374999999
1320,-12.5234375,498796.875,64.00390625,0.8412890625
1321,-51.7890625,498796.875,64.00390625,0.8412890625
1322,-12.5234375,498015.625,64.00390625,0.8412890625
1323,-12.5234375,498796.875,60.13671875,0.8412890625
1324,-12.5234375,498796.875,64.00390625,0.6846484374999999
1325,-12.5234375,498015.625,60.13671875,0.6846484374999999
1326,-51.7890625,498796.875,60.13671875,0.6846484374999999
1327,-51.7890625,498015.625,64.00390625,0.6846484374999999
1328,-51.7890625,498015.625,60.13671875,0.8412890625
1329,-51.7890625,498015.625,60.13671875,0.6846484374999999
1330,43.4765625,898796.875,44.00390625,0.6412890625
1331,4.2109375,898796.875,44.00390625,0.6412890625
1332,43.4765625,898015.625,44.00390625,0.6412890625
1333,43.4765625,898796.875,40.13671875,0.6412890625
1334,43.4765625,898796.875,44.00390625,0.8846484375
1335,43.4765625,898015.625,40.13671875,0.8846484375
1336,4.2109375,898796.875,40.13671875,0.8846484375
1337,4.2109375,898015.625,44.00390625,0.8846484375
1338,4.2109375,898015.625,40.13671875,0.6412890625
1339,4.2109375,898015.625,40.13671875,0.8846484375
1340,15.4765625,298796.875,74.00390625,0.9412890625
1341,32.2109375,298796.875,74.00390625,0.9412890625
1342,15.4765625,698015.625,74.00390625,0.9412890625
1343,15.4765625,298796.875,70.13671875,0.9412890625
1344,15.4765625,298796.875,74.00390625,0.7846484375
1345,15.4765625,698015.625,70.13671875,0.7846484375
1346,32.2109375,298796.875,70.13671875,0.7846484375
1347,32.2109375,698015.625,74.00390625,0.7846484375
1348,32.2109375,698015.625,70.13671875,0.9412890625
1349,32.2109375,698015.625,70.13671875,0.7846484375
1350,-40.5234375,698796.875,54.00390625,0.7412890624999999
1351,-23.7890625,698796.875,54.00390625,0.7412890624999999
1352,-40.5234375,298015.625,54.00390625,0.7412890624999999
1353,-40.5234375,698796.875,50.13671875,0.7412890624999999
1354,-40.5234375,698796.875,54.00390625,0.5846484375
1355,-40.5234375,298015.625,50.13671875,0.5846484375
1356,-23.7890625,698796.875,50.13671875,0.5846484375
1357,-23.7890625,298015.625,54.00390625,0.5846484375
1358,-23.7890625,298015.625,50.13671875,0.7412890624999999
1359,-23.7890625,298015.625,50.13671875,0.5846484375
1360,-33.5234375,548796.875,71.50390625,0.6662890625
1361,53.2109375,548796.875,71.50390625,0.6662890625
1362,-33.5234375,348015.625,71.50390625,0.6662890625
1363,-33.5234375,548796.875,62.63671875,0.6662890625
1364,-33.5234375,548796.875,71.50390625,0.7096484375
1365,-33.5234375,348015.625,62.63671875,0.7096484375
1366,53.2109375,548796.875,62.63671875,0.7096484375
1367,53.2109375,348015.625,71.50390625,0.7096484375
1368,53.2109375,348015.625,62.63671875,0.6662890625
1369,53.2109375,348015.625,62.63671875,0.7096484375
1370,22.4765625,948796.875,51.50390625,0.8662890624999999
1371,-2.7890625,948796.875,51.50390625,0.8662890624999999
1372,22.4765625,748015.625,51.50390625,0.8662890624999999
1373,22.4765625,948796.875,42.63671875,0.8662890624999999
1374,22.4765625,948796.875,51.50390625,0.9096484375
1375,22.4765625,748015.625,42.63671875,0.9096484375
1376,-2.7890625,948796.875,42.63671875,0.9096484375
1377,-2.7890625,748015.625,51.50390625,0.9096484375
1378,-2.7890625,748015.625,42.63671875,0.8662890624999999
1379,-2.7890625,748015.625,42.63671875,0.9096484375
1380,50.4765625,348796.875,61.50390625,0.7662890625
1381,-30.7890625,348796.875,61.50390625,0.7662890625
1382,50.4765625,948015.625,61.50390625,0.7662890625
1383,50.4765625,348796.875,72.63671875,0.7662890625
1384,50.4765625,348796.875,61.50390625,0.8096484374999999
1385,50.4765625,948015.625,72.63671875,0.8096484374999999
1386,-30.7890625,348796.875,72.63671875,0.8096484374999999
1387,-30.7890625,948015.625,61.50390625,0.8096484374999999
1388,-30.7890625,948015.625,72.63671875,0.7662890625
1389,-30.7890625,948015.625,72.63671875,0.8096484374999999
1390,-5.5234375,748796.875,41.50390625,0.9662890625
1391,25.2109375,748796.875,41.50390625,0.9662890625
1392,-5.5234375,548015.625,41.50390625,0.9662890625
1393,-5.5234375,748796.875,52.63671875,0.9662890625
1394,-5.5234375,748796.875,41.50390625,0.6096484375
1395,-5.5234375,548015.625,52.63671875,0.6096484375
1396,25.2109375,748796.875,52.63671875,0.6096484375
1397,25.2109375,548015.625,41.50390625,0.6096484375
1398,25.2109375,548015.625,52.63671875,0.9662890625
1399,25.2109375,548015.625,52.63671875,0.6096484375
1400,-19.5234375,248796.875,56.50390625,0.9162890625
1401,11.2109375,248796.875,56.50390625,0.9162890625
1402,-19.5234375,248015.625,56.50390625,0.9162890625
1403,-19.5234375,248796.875,77.63671875,0.9162890625
1404,-19.5234375,248796.875,56.50390625,0.8596484375
1405,-19.5234375,248015.625,77.63671875,0.8596484375
1406,11.2109375,248796.875,77.63671875,0.8596484375
1407,11.2109375,248015.625,56.50390625,0.8596484375
1408,11.2109375,248015.625,77.63671875,0.9162890625
1409,11.2109375,248015.625,77.63671875,0.8596484375
1410,36.4765625,648796.875,76.50390625,0.7162890625
1411,-44.7890625,648796.875,76.50390625,0.7162890625
1412,36.4765625,648015.625,76.50390625,0.7162890625
1413,36.4765625,648796.875,57.63671875,0.7162890625
1414,36.4765625,648796.875,76.50390625,0.6596484375
1415,36.4765625,648015.625,57.63671875,0.6596484375
1416,-44.7890625,648796.875,57.63671875,0.6596484375
1417,-44.7890625,648015.625,76.50390625,0.6596484375
1418,-44.7890625,648015.625,57.63671875,0.7162890625
1419,-44.7890625,648015.625,57.63671875,0.6596484375
1420,8.4765625,448796.875,46.50390625,0.8162890625
1421,-16.7890625,448796.875,46.50390625,0.8162890625
1422,8.4765625,848015.625,46.50390625,0.8162890625
1423,8.4765625,448796.875,67.63671875,0.8162890625
1424,8.4765625,448796.875,46.50390625,0.7596484375
1425,8.4765625,848015.625,67.63671875,0.7596484375
1426,-16.7890625,448796.875,67.63671875,0.7596484375
1427,-16.7890625,848015.625,46.50390625,0.7596484375
1428,-16.7890625,848015.625,67.63671875,0.8162890625
1429,-16.7890625,848015.625,67.63671875,0.7596484375
1430,-47.5234375,848796.875,66.50390625,0.6162890624999999
1431,39.2109375,848796.875,66.50390625,0.6162890624999999
1432,-47.5234375,448015.625,66.50390625,0.6162890624999999
1433,-47.5234375,848796.875,47.63671875,0.6162890624999999
1434,-47.5234375,848796.875,66.50390625,0.9596484375
1435,-47.5234375,448015.625,47.63671875,0.9596484375
1436,39.2109375,848796.875,47.63671875,0.9596484375
1437,39.2109375,448015.625,66.50390625,0.9596484375
1438,39.2109375,448015.625,47.63671875,0.6162890624999999
1439,39.2109375,448015.625,47.63671875,0.9596484375
1440,-44.0234375,473796.875,50.25390625,0.9287890624999999
1441,-41.2890625,473796.875,50.25390625,0.9287890624999999
1442,-44.0234375,673015.625,50.25390625,0.9287890624999999
1443,-44.0234375,473796.875,56.38671875,0.9287890624999999
1444,-44.0234375,473796.875,50.25390625,0.7471484374999999
1445,-44.0234375,673015.625,56.38671875,0.7471484374999999
1446,-41.2890625,473796.875,56.38671875,0.7471484374999999
1447,-41.2890625,673015.625,50.25390625,0.7471484374999999
1448,-41.2890625,673015.625,56.38671875,0.9287890624999999
1449,-41.2890625,673015.625,56.38671875,0.7471484374999999
1450,11.9765625,873796.875,70.25390625,0.7287890625
1451,14.7109375,873796.875,70.25390625,0.7287890625
1452,11.9765625,273015.625,70.25390625,0.7287890625
1453,11.9765625,873796.875,76.38671875,0.7287890625
1454,11.9765625,873796.875,70.25390625,0.9471484375
1455,11.9765625,273015.625,76.38671875,0.9471484375
1456,14.7109375,873796.875,76.38671875,0.9471484375
1457,14.7109375,273015.625,70.25390625,0.9471484375
1458,14.7109375,273015.625,76.38671875,0.7287890625
1459,14.7109375,273015.625,76.38671875,0.9471484375
1460,39.9765625,273796.875,40.25390625,0.8287890625
1461,42.7109375,273796.875,40.25390625,0.8287890625
1462,39.9765625,473015.625,40.25390625,0.8287890625
1463,39.9765625,273796.875,46.38671875,0.8287890625
1464,39.9765625,273796.875,40.25390625,0.8471484375
1465,39.9765625,473015.625,46.38671875,0.8471484375
1466,42.7109375,273796.875,46.38671875,0.8471484375
1467,42.7109375,473015.625,40.25390625,0.8471484375
1468,42.7109375,473015.625,46.38671875,0.8287890625
1469,42.7109375,473015.625,46.38671875,0.8471484375
1470,-16.0234375,673796.875,60.25390625,0.6287890625
1471,-13.2890625,673796.875,60.25390625,0.6287890625
1472,-16.0234375,873015.625,60.25390625,0.6287890625
1473,-16.0234375,673796.875,66.38671875,0.6287890625
1474,-16.0234375,673796.875,60.25390625,0.6471484375
1475,-16.0234375,873015.625,66.38671875,0.6471484375
1476,-13.2890625,673796.875,66.38671875,0.6471484375
1477,-13.2890625,873015.625,60.25390625,0.6471484375
1478,-13.2890625,873015.625,66.38671875,0.6287890625
1479,-13.2890625,873015.625,66.38671875,0.6471484375
1480,-2.0234375,373796.875,75.25390625,0.5787890625
1481,-27.2890625,373796.875,75.25390625,0.5787890625
1482,-2.0234375,773015.625,75.25390625,0.5787890625
1483,-2.0234375,373796.875,41.38671875,0.5787890625
1484,-2.0234375,373796.875,75.25390625,0.7971484375
1485,-2.0234375,773015.625,41.38671875,0.7971484375
1486,-27.2890625,373796.875,41.38671875,0.7971484375
1487,-27.2890625,773015.625,75.25390625,0.7971484375
1488,-27.2890625,773015.625,41.38671875,0.5787890625
1489,-27.2890625,773015.625,41.38671875,0.7971484375
1490,53.9765625,773796.875,55.25390625,0.7787890625
1491,28.7109375,773796.875,55.25390625,0.7787890625
1492,53.9765625,373015.625,55.25390625,0.7787890625
1493,53.9765625,773796.875,61.38671875,0.7787890625
1494,53.9765625,773796.875,55.25390625,0.5971484374999999
1495,53.9765625,373015.625,61.38671875,0.5971484374999999
1496,28.7109375,773796.875,61.38671875,0.5971484374999999
1497,28.7109375,373015.625,55.25390625,0.5971484374999999
1498,28.7109375,373015.625,61.38671875,0.7787890625
1499,28.7109375,373015.625,61.38671875,0.5971484374999999
1500,25.9765625,573796.875,65.25390625,0.6787890624999999
1501,0.7109375,573796.875,65.25390625,0.6787890624999999
1502,25.9765625,573015.625,65.25390625,0.6787890624999999
1503,25.9765625,573796.875,51.38671875,0.6787890624999999
1504,25.9765625,573796.875,65.25390625,0.6971484375
1505,25.9765625,573015.625,51.38671875,0.6971484375
1506,0.7109375,573796.875,51.38671875,0.6971484375
1507,0.7109375,573015.625,65.25390625,0.6971484375
1508,0.7109375,573015.625,51.38671875,0.6787890624999999
1509,0.7109375,573015.625,51.38671875,0.6971484375
1510,-30.0234375,973796.875,45.25390625,0.8787890625
1511,-55.2890625,973796.875,45.25390625,0.8787890625
1512,-30.0234375,973015.625,45.25390625,0.8787890625
1513,-30.0234375,973796.875,71.38671875,0.8787890625
1514,-30.0234375,973796.875,45.25390625,0.8971484375
1515,-30.0234375,973015.625,71.38671875,0.8971484375
1516,-55.2890625,973796.875,71.38671875,0.8971484375
1517,-55.2890625,973015.625,45.25390625,0.8971484375
1518,-55.2890625,973015.625,71.38671875,0.8787890625
1519,-55.2890625,973015.625,71.38671875,0.8971484375
1520,-37.0234375,323796.875,67.75390625,0.8037890624999999
1521,21.7109375,323796.875,67.75390625,0.8037890624999999
1522,-37.0234375,923015.625,67.75390625,0.8037890624999999
1523,-37.0234375,323796.875,43.88671875,0.8037890624999999
1524,-37.0234375,323796.875,67.75390625,0.7721484375
1525,-37.0234375,923015.625,43.88671875,0.7721484375
1526,21.7109375,323796.875,43.88671875,0.7721484375
1527,21.7109375,923015.625,67.75390625,0.7721484375
1528,21.7109375,923015.625,43.88671875,0.8037890624999999
1529,21.7109375,923015.625,43.88671875,0.7721484375
1530,18.9765625,723796.875,47.75390625,0.6037890625
1531,-34.2890625,723796.875,47.75390625,0.6037890625
1532,18.9765625,523015.625,47.75390625,0.6037890625
1533,18.9765625,723796.875,63.88671875,0.6037890625
1534,18.9765625,723796.875,47.75390625,0.5721484375
1535,18.9765625,523015.625,63.88671875,0.5721484375
1536,-34.2890625,723796.875,63.88671875,0.5721484375
1537,-34.2890625,523015.625,47.75390625,0.5721484375
1538,-34.2890625,523015.625,63.88671875,0.6037890625
1539,-34.2890625,523015.625,63.88671875,0.5721484375
1540,46.9765625,523796.875,77.75390625,0.9037890625
1541,-6.2890625,523796.875,77.75390625,0.9037890625
1542,46.9765625,323015.625,77.75390625,0.9037890625
1543,46.9765625,523796.875,53.88671875,0.9037890625
1544,46.9765625,523796.875,77.75390625,0.6721484375
1545,46.9765625,323015.625,53.88671875,0.6721484375
1546,-6.2890625,523796.875,53.88671875,0.6721484375
1547,-6.2890625,323015.625,77.75390625,0.6721484375
1548,-6.2890625,323015.625,53.88671875,0.9037890625
1549,-6.2890625,323015.625,53.88671875,0.6721484375
1550,-9.0234375,923796.875,57.75390625,0.7037890625
1551,49.7109375,923796.875,57.75390625,0.7037890625
1552,-9.0234375,723015.625,57.75390625,0.7037890625
1553,-9.0234375,923796.875,73.88671875,0.7037890625
1554,-9.0234375,923796.875,57.75390625,0.8721484374999999
1555,-9.0234375,723015.625,73.88671875,0.8721484374999999
1556,49.7109375,923796.875,73.88671875,0.8721484374999999
1557,49.7109375,723015.625,57.75390625,0.8721484374999999
1558,49.7109375,723015.625,73.88671875,0.7037890625
1559,49.7109375,723015.625,73.88671875,0.8721484374999999
1560,-23.0234375,623796.875,42.75390625,0.7537890625
1561,35.7109375,623796.875,42.75390625,0.7537890625
1562,-23.0234375,1023015.625,42.75390625,0.7537890625
1563,-23.0234375,623796.875,58.88671875,0.7537890625
1564,-23.0234375,623796.875,42.75390625,0.7221484375
1565,-23.0234375,1023015.625,58.88671875,0.7221484375
1566,35.7109375,623796.875,58.88671875,0.7221484375
1567,35.7109375,1023015.625,42.75390625,0.7221484375
1568,35.7109375,1023015.625,58.88671875,0.7537890625
1569,35.7109375,1023015.625,58.88671875,0.7221484375
1570,32.9765625,1023796.875,62.75390625,0.9537890625
1571,-20.2890625,1023796.875,62.75390625,0.9537890625
1572,32.9765625,623015.625,62.75390625,0.9537890625
1573,32.9765625,1023796.875,78.88671875,0.9537890625
1574,32.9765625,1023796.875,62.75390625,0.9221484375
1575,32.9765625,623015.625,78.88671875,0.9221484375
1576,-20.2890625,1023796.875,78.88671875,0.9221484375
1577,-20.2890625,623015.625,62.75390625,0.9221484375
1578,-20.2890625,623015.625,78.88671875,0.9537890625
1579,-20.2890625,623015.625,78.88671875,0.9221484375
1580,4.9765625,423796.875,52.75390625,0.6537890625
1581,-48.2890625,423796.875,52.75390625,0.6537890625
1582,4.9765625,423015.625,52.75390625,0.6537890625
1583,4.9765625,423796.875,48.88671875,0.6537890625
1584,4.9765625,423796.875,52.75390625,0.8221484374999999
1585,4.9765625,423015.625,48.88671875,0.8221484374999999
1586,-48.2890625,423796.875,48.88671875,0.8221484374999999
1587,-48.2890625,423015.625,52.75390625,0.8221484374999999
1588,-48.2890625,423015.625,48.88671875,0.6537890625
1589,-48.2890625,423015.625,48.88671875,0.8221484374999999
1590,-51.0234375,823796.875,72.75390625,0.8537890625
1591,7.7109375,823796.875,72.75390625,0.8537890625
1592,-51.0234375,823015.625,72.75390625,0.8537890625
1593,-51.0234375,823796.875,68.88671875,0.8537890625
1594,-51.0234375,823796.875,72.75390625,0.6221484374999999
1595,-51.0234375,823015.625,68.88671875,0.6221484374999999
1596,7.7109375,823796.875,68.88671875,0.6221484374999999
1597,7.7109375,823015.625,72.75390625,0.6221484374999999
1598,7.7109375,823015.625,68.88671875,0.8537890625
1599,7.7109375,823015.625,68.88671875,0.6221484374999999
1600,-49.2734375,586296.875,62.12890625,0.8725390625
1601,-22.0390625,586296.875,62.12890625,0.8725390625
1602,-49.2734375,710515.625,62.12890625,0.8725390625
1603,-49.2734375,586296.875,47.01171875,0.8725390625
1604,-49.2734375,586296.875,62.12890625,0.5783984375
1605,-49.2734375,710515.625,47.01171875,0.5783984375
1606,-22.0390625,586296.875,47.01171875,0.5783984375
1607,-22.0390625,710515.625,62.12890625,0.5783984375
1608,-22.0390625,710515.625,47.01171875,0.8725390625
1609,-22.0390625,710515.625,47.01171875,0.5783984375
1610,6.7265625,986296.875,42.12890625,0.6725390625
1611,33.9609375,986296.875,42.12890625,0.6725390625
1612,6.7265625,310515.625,42.12890625,0.6725390625
1613,6.7265625,986296.875,67.01171875,0.6725390625
1614,6.7265625,986296.875,42.12890625,0.7783984374999999
1615,6.7265625,310515.625,67.01171875,0.7783984374999999
1616,33.9609375,986296.875,67.01171875,0.7783984374999999
1617,33.9609375,310515.625,42.12890625,0.7783984374999999
1618,33.9609375,310515.625,67.01171875,0.6725390625
1619,33.9609375,310515.625,67.01171875,0.7783984374999999
1620,34.7265625,386296.875,72.12890625,0.7725390624999999
1621,5.9609375,386296.875,72.12890625,0.7725390624999999
1622,34.7265625,510515.625,72.12890625,0.7725390624999999
1623,34.7265625,386296.875,57.01171875,0.7725390624999999
1624,34.7265625,386296.875,72.12890625,0.8783984375
1625,34.7265625,510515.625,57.01171875,0.8783984375
1626,5.9609375,386296.875,57.01171875,0.8783984375
1627,5.9609375,510515.625,72.12890625,0.8783984375
1628,5.9609375,510515.625,57.01171875,0.7725390624999999
1629,5.9609375,510515.625,57.01171875,0.8783984375
1630,-21.2734375,786296.875,52.12890625,0.5725390625
1631,-50.0390625,786296.875,52.12890625,0.5725390625
1632,-21.2734375,910515.625,52.12890625,0.5725390625
1633,-21.2734375,786296.875,77.01171875,0.5725390625
1634,-21.2734375,786296.875,52.12890625,0.6783984375
1635,-21.2734375,910515.625,77.01171875,0.6783984375
1636,-50.0390625,786296.875,77.01171875,0.6783984375
1637,-50.0390625,910515.625,52.12890625,0.6783984375
1638,-50.0390625,910515.625,77.01171875,0.5725390625
1639,-50.0390625,910515.625,77.01171875,0.6783984375
1640,-7.2734375,286296.875,47.12890625,0.6225390624999999
1641,-36.0390625,286296.875,47.12890625,0.6225390624999999
1642,-7.2734375,810515.625,47.12890625,0.6225390624999999
1643,-7.2734375,286296.875,52.01171875,0.6225390624999999
1644,-7.2734375,286296.875,47.12890625,0.9283984375
1645,-7.2734375,810515.625,52.01171875,0.9283984375
1646,-36.0390625,286296.875,52.01171875,0.9283984375
1647,-36.0390625,810515.625,47.12890625,0.9283984375
1648,-36.0390625,810515.625,52.01171875,0.6225390624999999
1649,-36.0390625,810515.625,52.01171875,0.9283984375
1650,48.7265625,686296.875,67.12890625,0.8225390625
1651,19.9609375,686296.875,67.12890625,0.8225390625
1652,48.7265625,410515.625,67.12890625,0.8225390625
1653,48.7265625,686296.875,72.01171875,0.8225390625
1654,48.7265625,686296.875,67.12890625,0.7283984375
1655,48.7265625,410515.625,72.01171875,0.7283984375
1656,19.9609375,686296.875,72.01171875,0.7283984375
1657,19.9609375,410515.625,67.12890625,0.7283984375
1658,19.9609375,410515.625,72.01171875,0.8225390625
1659,19.9609375,410515.625,72.01171875,0.7283984375
1660,20.7265625,486296.875,57.12890625,0.7225390625
1661,47.9609375,486296.875,57.12890625,0.7225390625
1662,20.7265625,610515.625,57.12890625,0.7225390625
1663,20.7265625,486296.875,42.01171875,0.7225390625
1664,20.7265625,486296.875,57.12890625,0.6283984374999999
1665,20.7265625,610515.625,42.01171875,0.6283984374999999
1666,47.9609375,486296.875,42.01171875,0.6283984374999999
1667,47.9609375,610515.625,57.12890625,0.6283984374999999
1668,47.9609375,610515.625,42.01171875,0.7225390625
1669,47.9609375,610515.625,42.01171875,0.6283984374999999
1670,-35.2734375,886296.875,77.12890625,0.9225390625
1671,-8.0390625,886296.875,77.12890625,0.9225390625
